DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter177,Benazepril,DDInter1124,Maprotiline,Moderate
DDInter177,Benazepril,DDInter1125,Maraviroc,Moderate
DDInter1154,Meprobamate,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1159,Mesoridazine,Moderate
DDInter1164,Metformin,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1167,Methazolamide,Moderate
DDInter1172,Methocarbamol,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1174,Methotrexate,Moderate
DDInter177,Benazepril,DDInter1175,Methotrimeprazine,Moderate
DDInter1199,Metolazone,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1212,Midazolam,Moderate
DDInter177,Benazepril,DDInter1228,Mipomersen,Major
DDInter1230,Mirtazapine,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1239,Molindone,Moderate
DDInter177,Benazepril,DDInter1263,Naltrexone,Moderate
DDInter177,Benazepril,DDInter1269,Nateglinide,Moderate
DDInter177,Benazepril,DDInter1282,Nesiritide,Moderate
DDInter177,Benazepril,DDInter1287,Nicardipine,Minor
DDInter1316,Nortriptyline,DDInter177,Benazepril,Moderate
DDInter1326,Olanzapine,DDInter177,Benazepril,Moderate
DDInter1330,Olmesartan,DDInter177,Benazepril,Major
DDInter177,Benazepril,DDInter1349,Orphenadrine,Moderate
DDInter177,Benazepril,DDInter1359,Oxazepam,Moderate
DDInter177,Benazepril,DDInter244,Bromotheophylline,Moderate
DDInter177,Benazepril,DDInter1391,Paraldehyde,Moderate
DDInter1404,Pegaspargase,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1409,Peginterferon beta-1a,Moderate
DDInter177,Benazepril,DDInter1430,Pergolide,Moderate
DDInter177,Benazepril,DDInter1435,Pexidartinib,Major
DDInter177,Benazepril,DDInter1444,Phenoxybenzamine,Moderate
DDInter177,Benazepril,DDInter1451,Phenylbutazone,Moderate
DDInter177,Benazepril,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter177,Benazepril,DDInter1490,Polythiazide,Moderate
DDInter177,Benazepril,DDInter1495,Potassium acetate,Major
DDInter177,Benazepril,DDInter1241,Monopotassium phosphate,Major
DDInter177,Benazepril,DDInter1496,Potassium bicarbonate,Major
DDInter177,Benazepril,DDInter1497,Potassium chloride,Major
DDInter177,Benazepril,DDInter1498,Potassium citrate,Major
DDInter177,Benazepril,DDInter1499,Potassium gluconate,Major
DDInter177,Benazepril,DDInter1500,Potassium Iodide,Major
DDInter1511,Prazosin,DDInter177,Benazepril,Moderate
DDInter1516,Pregabalin,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1522,Probenecid,Minor
DDInter1543,Protriptyline,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1155,Mepyramine,Moderate
DDInter177,Benazepril,DDInter1552,Quazepam,Moderate
DDInter177,Benazepril,DDInter1578,Remdesivir,Moderate
DDInter177,Benazepril,DDInter1581,Repaglinide,Moderate
DDInter177,Benazepril,DDInter1605,Risperidone,Moderate
DDInter1613,Rofecoxib,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1631,Safinamide,Moderate
DDInter177,Benazepril,DDInter1646,Saxagliptin,Moderate
DDInter177,Benazepril,DDInter1656,Selexipag,Moderate
DDInter1666,Sildenafil,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1667,Silodosin,Moderate
DDInter177,Benazepril,DDInter1679,Sitagliptin,Moderate
DDInter177,Benazepril,DDInter1683,Sodium bicarbonate,Minor
DDInter177,Benazepril,DDInter1687,Sodium ferric gluconate complex,Moderate
DDInter1707,Spironolactone,DDInter177,Benazepril,Major
DDInter177,Benazepril,DDInter1759,Telmisartan,Major
DDInter1761,Temazepam,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1767,Terazosin,Moderate
DDInter177,Benazepril,DDInter1771,Teriflunomide,Major
DDInter1814,Tioguanine,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1812,Tinzaparin,Moderate
DDInter177,Benazepril,DDInter1826,Tolazamide,Moderate
DDInter177,Benazepril,DDInter1828,Tolbutamide,Moderate
DDInter177,Benazepril,DDInter1833,Tolvaptan,Moderate
DDInter1836,Torasemide,DDInter177,Benazepril,Moderate
DDInter177,Benazepril,DDInter1840,Trabectedin,Moderate
DDInter177,Benazepril,DDInter1851,Trazodone,Moderate
DDInter1852,Treprostinil,DDInter177,Benazepril,Moderate
DDInter1859,Triamterene,DDInter177,Benazepril,Major
DDInter177,Benazepril,DDInter1860,Triazolam,Moderate
DDInter177,Benazepril,DDInter1861,Trichlormethiazide,Moderate
DDInter177,Benazepril,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter177,Benazepril,Moderate
DDInter1874,Trimethoprim,DDInter177,Benazepril,Major
DDInter177,Benazepril,DDInter1876,Trimipramine,Moderate
DDInter177,Benazepril,DDInter1910,Valdecoxib,Moderate
DDInter1915,Valsartan,DDInter177,Benazepril,Major
DDInter177,Benazepril,DDInter1957,Zaleplon,Moderate
DDInter1970,Zolpidem,DDInter177,Benazepril,Moderate
DDInter16,Acetohexamide,DDInter336,Celecoxib,Moderate
DDInter67,Amikacin (liposome),DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter72,Aminolevulinic acid,Major
DDInter336,Celecoxib,DDInter82,Amoxapine,Moderate
DDInter84,Amphetamine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter98,Anisindione,Moderate
DDInter99,Anistreplase,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter104,Antithrombin Alfa,Moderate
DDInter336,Celecoxib,DDInter105,Antithrombin III human,Moderate
DDInter115,Ardeparin,DDInter336,Celecoxib,Moderate
DDInter117,Argatroban,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter336,Celecoxib,Moderate
DDInter132,Atomoxetine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter156,Azilsartan medoxomil,Moderate
DDInter336,Celecoxib,DDInter164,Balsalazide,Moderate
DDInter336,Celecoxib,DDInter170,Bedaquiline,Moderate
DDInter179,Bendroflumethiazide,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter188,Benzthiazide,Moderate
DDInter336,Celecoxib,DDInter200,Betrixaban,Moderate
DDInter217,Bivalirudin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter336,Celecoxib,DDInter228,Brentuximab vedotin,Moderate
DDInter336,Celecoxib,DDInter231,Brexpiprazole,Major
DDInter336,Celecoxib,DDInter248,Bumetanide,Moderate
DDInter336,Celecoxib,DDInter264,Calaspargase pegol,Moderate
DDInter336,Celecoxib,DDInter283,Cangrelor,Moderate
DDInter336,Celecoxib,DDInter284,Cannabidiol,Moderate
DDInter336,Celecoxib,DDInter286,Caplacizumab,Moderate
DDInter336,Celecoxib,DDInter292,Captopril,Moderate
DDInter346,Cevimeline,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter359,Chloroquine,Moderate
DDInter336,Celecoxib,DDInter360,Chlorothiazide,Moderate
DDInter336,Celecoxib,DDInter364,Chlorpropamide,Moderate
DDInter365,Chlorthalidone,DDInter336,Celecoxib,Moderate
DDInter378,Cidofovir,DDInter336,Celecoxib,Major
DDInter336,Celecoxib,DDInter379,Cilostazol,Moderate
DDInter336,Celecoxib,DDInter380,Cimetidine,Moderate
DDInter336,Celecoxib,DDInter383,Cinoxacin,Moderate
DDInter388,Citalopram,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter405,Clofarabine,Moderate
DDInter336,Celecoxib,DDInter410,Clomipramine,Moderate
DDInter336,Celecoxib,DDInter413,Clopidogrel,Moderate
DDInter336,Celecoxib,DDInter870,Human cytomegalovirus immune globulin,Major
DDInter336,Celecoxib,DDInter470,Dalteparin,Moderate
DDInter336,Celecoxib,DDInter471,Danaparoid,Moderate
DDInter477,Daptomycin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter488,Deferasirox,Major
DDInter336,Celecoxib,DDInter491,Defibrotide,Moderate
DDInter336,Celecoxib,DDInter495,Delafloxacin,Moderate
DDInter336,Celecoxib,DDInter504,Desipramine,Moderate
DDInter507,Desmopressin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter518,Dexfenfluramine,Moderate
DDInter336,Celecoxib,DDInter527,Dextromethorphan,Moderate
DDInter533,Diatrizoate,DDInter336,Celecoxib,Major
DDInter542,Dicoumarol,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter573,Dipyridamole,Moderate
DDInter336,Celecoxib,DDInter576,Disulfiram,Moderate
DDInter336,Celecoxib,DDInter593,Doxepin,Moderate
DDInter336,Celecoxib,DDInter594,Doxepin (topical),Moderate
DDInter336,Celecoxib,DDInter604,Drospirenone,Moderate
DDInter608,Duloxetine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter621,Edoxaban,Moderate
DDInter336,Celecoxib,DDInter629,Eliglustat,Major
DDInter336,Celecoxib,DDInter638,Enalapril,Moderate
DDInter644,Enoxacin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter645,Enoxaparin,Moderate
DDInter647,Entecavir,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter656,Eplerenone,Moderate
DDInter336,Celecoxib,DDInter658,Eprosartan,Moderate
DDInter659,Eptifibatide,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter686,Etacrynic acid,Moderate
DDInter336,Celecoxib,DDInter698,Etidronic acid,Moderate
DDInter336,Celecoxib,DDInter704,Everolimus,Major
DDInter336,Celecoxib,DDInter706,Exenatide,Moderate
DDInter336,Celecoxib,DDInter717,Fenfluramine,Moderate
DDInter336,Celecoxib,DDInter718,Fenofibrate,Moderate
DDInter336,Celecoxib,DDInter731,Fesoterodine,Moderate
DDInter336,Celecoxib,DDInter740,Flecainide,Moderate
DDInter336,Celecoxib,DDInter744,Flucytosine,Moderate
DDInter336,Celecoxib,DDInter809,Gatifloxacin,Moderate
DDInter336,Celecoxib,DDInter815,Gentamicin,Moderate
DDInter825,Glimepiride,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter826,Glipizide,Moderate
DDInter336,Celecoxib,DDInter831,Glyburide,Moderate
DDInter336,Celecoxib,DDInter856,Heparin,Moderate
DDInter336,Celecoxib,DDInter889,Hydroflumethiazide,Moderate
DDInter336,Celecoxib,DDInter892,Hydroxyamphetamine (ophthalmic),Moderate
DDInter336,Celecoxib,DDInter897,Ibandronate,Moderate
DDInter912,Imipramine,DDInter336,Celecoxib,Moderate
DDInter873,Human immunoglobulin G (intravenous),DDInter336,Celecoxib,Major
DDInter872,Human immunoglobulin G (intravenous and subcutaneous),DDInter336,Celecoxib,Major
DDInter336,Celecoxib,DDInter916,Indapamide,Moderate
DDInter336,Celecoxib,DDInter926,Inotersen,Major
DDInter947,Interferon beta-1a,DDInter336,Celecoxib,Moderate
DDInter948,Interferon beta-1b,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter957,Iodipamide,Major
DDInter336,Celecoxib,DDInter958,Iodixanol,Major
DDInter336,Celecoxib,DDInter960,Iohexol,Major
DDInter336,Celecoxib,DDInter961,Iopamidol,Major
DDInter336,Celecoxib,DDInter964,Iopromide,Major
DDInter336,Celecoxib,DDInter965,Iothalamic acid,Major
DDInter336,Celecoxib,DDInter966,Ioversol,Major
DDInter336,Celecoxib,DDInter967,Ioxilan,Major
DDInter336,Celecoxib,DDInter972,Irbesartan,Moderate
DDInter336,Celecoxib,DDInter986,Isoniazid,Moderate
DDInter336,Celecoxib,DDInter1004,Kanamycin,Moderate
DDInter336,Celecoxib,DDInter1033,Leflunomide,Major
DDInter1037,Lepirudin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1055,Levofloxacin,Moderate
DDInter336,Celecoxib,DDInter1079,Lisinopril,Moderate
DDInter336,Celecoxib,DDInter1081,Lithium carbonate,Major
DDInter336,Celecoxib,DDInter1084,Lomefloxacin,Moderate
DDInter336,Celecoxib,DDInter1085,Lomitapide,Major
DDInter336,Celecoxib,DDInter1095,Losartan,Moderate
DDInter336,Celecoxib,DDInter1110,Macimorelin,Moderate
DDInter336,Celecoxib,DDInter1124,Maprotiline,Moderate
DDInter1158,Mesalazine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1161,Metamfetamine,Moderate
DDInter336,Celecoxib,DDInter1174,Methotrexate,Moderate
DDInter336,Celecoxib,DDInter1177,Methoxsalen,Moderate
DDInter336,Celecoxib,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter336,Celecoxib,DDInter1199,Metolazone,Moderate
DDInter336,Celecoxib,DDInter1202,Metronidazole,Moderate
DDInter1206,Mexiletine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1228,Mipomersen,Major
DDInter1230,Mirtazapine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1237,Moexipril,Moderate
DDInter1247,Moxifloxacin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1259,Nalidixic acid,Moderate
DDInter336,Celecoxib,DDInter1263,Naltrexone,Moderate
DDInter336,Celecoxib,DDInter1269,Nateglinide,Moderate
DDInter336,Celecoxib,DDInter1283,Netilmicin,Moderate
DDInter336,Celecoxib,DDInter1313,Norfloxacin,Moderate
DDInter336,Celecoxib,DDInter1316,Nortriptyline,Moderate
DDInter336,Celecoxib,DDInter1325,Ofloxacin,Moderate
DDInter1330,Olmesartan,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1334,Olsalazine,Moderate
DDInter336,Celecoxib,DDInter1342,Ondansetron,Moderate
DDInter336,Celecoxib,DDInter1355,Oxaliplatin,Moderate
DDInter336,Celecoxib,DDInter1356,Oxamniquine,Moderate
DDInter1383,Pamidronic acid,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1397,Paroxetine,Moderate
DDInter1404,Pegaspargase,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1409,Peginterferon beta-1a,Moderate
DDInter336,Celecoxib,DDInter1414,Pemetrexed,Moderate
DDInter336,Celecoxib,DDInter1431,Perindopril,Moderate
DDInter336,Celecoxib,DDInter1435,Pexidartinib,Major
DDInter336,Celecoxib,DDInter1451,Phenylbutazone,Moderate
DDInter336,Celecoxib,DDInter1470,Pimozide,Major
DDInter336,Celecoxib,DDInter1480,Pitolisant,Moderate
DDInter336,Celecoxib,DDInter1482,Plazomicin,Moderate
DDInter336,Celecoxib,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter336,Celecoxib,DDInter1490,Polythiazide,Moderate
DDInter336,Celecoxib,DDInter1508,Prasugrel,Moderate
DDInter336,Celecoxib,DDInter1520,Primaquine,Moderate
DDInter336,Celecoxib,DDInter1534,Propafenone,Moderate
DDInter336,Celecoxib,DDInter1542,Protein C,Moderate
DDInter1543,Protriptyline,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1554,Quinapril,Moderate
DDInter336,Celecoxib,DDInter1556,Quinidine,Moderate
DDInter1565,Ramipril,DDInter336,Celecoxib,Moderate
DDInter1570,Ranolazine,DDInter336,Celecoxib,Minor
DDInter336,Celecoxib,DDInter1578,Remdesivir,Moderate
DDInter336,Celecoxib,DDInter1581,Repaglinide,Moderate
DDInter1585,Reteplase,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter877,Human Rho(D) immune globulin,Major
DDInter336,Celecoxib,DDInter1604,Risedronic acid,Moderate
DDInter336,Celecoxib,DDInter1609,Rivaroxaban,Moderate
DDInter1620,Ropivacaine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1662,Sertraline,Moderate
DDInter336,Celecoxib,DDInter1678,Sirolimus,Major
DDInter336,Celecoxib,DDInter1705,Sparfloxacin,Moderate
DDInter1707,Spironolactone,DDInter336,Celecoxib,Moderate
DDInter1712,Streptokinase,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1713,Streptomycin,Moderate
DDInter1721,Sulfadiazine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1723,Sulfamethizole,Moderate
DDInter336,Celecoxib,DDInter1724,Sulfamethoxazole,Moderate
DDInter336,Celecoxib,DDInter1725,Sulfasalazine,Moderate
DDInter336,Celecoxib,DDInter1726,Sulfinpyrazone,Moderate
DDInter336,Celecoxib,DDInter1735,Tacrolimus,Major
DDInter336,Celecoxib,DDInter1744,Tamoxifen,Major
DDInter336,Celecoxib,DDInter1745,Tamsulosin,Moderate
DDInter336,Celecoxib,DDInter1757,Telbivudine,Moderate
DDInter336,Celecoxib,DDInter1759,Telmisartan,Moderate
DDInter336,Celecoxib,DDInter1763,Temsirolimus,Major
DDInter1764,Tenecteplase,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1771,Teriflunomide,Major
DDInter1814,Tioguanine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1796,Thioridazine,Major
DDInter336,Celecoxib,DDInter1802,Ticagrelor,Moderate
DDInter1804,Ticlopidine,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1808,Tiludronic acid,Moderate
DDInter336,Celecoxib,DDInter1812,Tinzaparin,Moderate
DDInter336,Celecoxib,DDInter1818,Tirofiban,Moderate
DDInter336,Celecoxib,DDInter1822,Tobramycin,Moderate
DDInter336,Celecoxib,DDInter1826,Tolazamide,Moderate
DDInter336,Celecoxib,DDInter1828,Tolbutamide,Moderate
DDInter336,Celecoxib,DDInter1832,Tolterodine,Minor
DDInter1836,Torasemide,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1840,Trabectedin,Moderate
DDInter336,Celecoxib,DDInter1843,Trandolapril,Moderate
DDInter336,Celecoxib,DDInter1851,Trazodone,Moderate
DDInter336,Celecoxib,DDInter1857,Triamcinolone (ophthalmic),Moderate
DDInter1859,Triamterene,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1861,Trichlormethiazide,Moderate
DDInter336,Celecoxib,DDInter1876,Trimipramine,Moderate
DDInter336,Celecoxib,DDInter1887,Trovafloxacin,Moderate
DDInter1905,Urokinase,DDInter336,Celecoxib,Moderate
DDInter1913,Valproic acid,DDInter336,Celecoxib,Moderate
DDInter1915,Valsartan,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1916,Vancomycin,Moderate
DDInter1921,Vasopressin,DDInter336,Celecoxib,Moderate
DDInter1927,Venlafaxine,DDInter336,Celecoxib,Moderate
DDInter1929,Verteporfin,DDInter336,Celecoxib,Moderate
DDInter336,Celecoxib,DDInter1945,Vorapaxar,Moderate
DDInter336,Celecoxib,DDInter1951,Warfarin,Moderate
DDInter336,Celecoxib,DDInter1955,Zafirlukast,Moderate
DDInter1968,Zoledronic acid,DDInter336,Celecoxib,Moderate
DDInter1330,Olmesartan,DDInter82,Amoxapine,Moderate
DDInter1330,Olmesartan,DDInter96,Angiotensin II,Moderate
DDInter1330,Olmesartan,DDInter176,Bempedoic acid,Moderate
DDInter1330,Olmesartan,DDInter292,Captopril,Major
DDInter1330,Olmesartan,DDInter301,Carisoprodol,Moderate
DDInter1330,Olmesartan,DDInter349,Chloral hydrate,Moderate
DDInter1330,Olmesartan,DDInter355,Chlordiazepoxide,Moderate
DDInter1330,Olmesartan,DDInter401,Clobazam,Moderate
DDInter1330,Olmesartan,DDInter410,Clomipramine,Moderate
DDInter1330,Olmesartan,DDInter411,Clonazepam,Moderate
DDInter1330,Olmesartan,DDInter414,Clorazepic acid,Moderate
DDInter1330,Olmesartan,DDInter432,Colesevelam,Moderate
DDInter1330,Olmesartan,DDInter470,Dalteparin,Moderate
DDInter1330,Olmesartan,DDInter481,Darolutamide,Moderate
DDInter1330,Olmesartan,DDInter534,Diazepam,Moderate
DDInter1330,Olmesartan,DDInter569,Diphenhydramine,Moderate
DDInter1330,Olmesartan,DDInter593,Doxepin,Moderate
DDInter1330,Olmesartan,DDInter594,Doxepin (topical),Moderate
DDInter1330,Olmesartan,DDInter604,Drospirenone,Moderate
DDInter1330,Olmesartan,DDInter631,Eltrombopag,Moderate
DDInter1330,Olmesartan,DDInter632,Eluxadoline,Moderate
DDInter1330,Olmesartan,DDInter638,Enalapril,Major
DDInter1330,Olmesartan,DDInter639,Enasidenib,Moderate
DDInter1330,Olmesartan,DDInter645,Enoxaparin,Moderate
DDInter1330,Olmesartan,DDInter656,Eplerenone,Moderate
DDInter1330,Olmesartan,DDInter706,Exenatide,Moderate
DDInter1330,Olmesartan,DDInter762,Flurazepam,Moderate
DDInter1330,Olmesartan,DDInter781,Fosinopril,Major
DDInter1330,Olmesartan,DDInter786,Fostemsavir,Moderate
DDInter1330,Olmesartan,DDInter812,Gemfibrozil,Moderate
DDInter1330,Olmesartan,DDInter856,Heparin,Moderate
DDInter1330,Olmesartan,DDInter895,Hydroxyzine,Moderate
DDInter1330,Olmesartan,DDInter912,Imipramine,Moderate
DDInter934,Insulin human,DDInter1330,Olmesartan,Moderate
DDInter1330,Olmesartan,DDInter929,Insulin aspart (aspart),Moderate
DDInter1330,Olmesartan,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1330,Olmesartan,DDInter930,Insulin degludec,Moderate
DDInter1330,Olmesartan,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter1330,Olmesartan,Moderate
DDInter1330,Olmesartan,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1330,Olmesartan,Moderate
DDInter936,Insulin human (isophane),DDInter1330,Olmesartan,Moderate
DDInter940,Insulin lispro,DDInter1330,Olmesartan,Moderate
DDInter941,Insulin lispro (protamine),DDInter1330,Olmesartan,Moderate
DDInter937,Insulin human (regular),DDInter1330,Olmesartan,Moderate
DDInter939,Insulin human (zinc),DDInter1330,Olmesartan,Moderate
DDInter938,Insulin human (zinc extended),DDInter1330,Olmesartan,Moderate
DDInter1330,Olmesartan,DDInter1079,Lisinopril,Major
DDInter1330,Olmesartan,DDInter1081,Lithium carbonate,Major
DDInter1092,Lorazepam,DDInter1330,Olmesartan,Moderate
DDInter1330,Olmesartan,DDInter1124,Maprotiline,Moderate
DDInter1330,Olmesartan,DDInter1154,Meprobamate,Moderate
DDInter1330,Olmesartan,DDInter1172,Methocarbamol,Moderate
DDInter1330,Olmesartan,DDInter1230,Mirtazapine,Moderate
DDInter1330,Olmesartan,DDInter1237,Moexipril,Major
DDInter1330,Olmesartan,DDInter1316,Nortriptyline,Moderate
DDInter1330,Olmesartan,DDInter1333,Olopatadine (nasal),Moderate
DDInter1330,Olmesartan,DDInter1349,Orphenadrine,Moderate
DDInter1330,Olmesartan,DDInter1359,Oxazepam,Moderate
DDInter1330,Olmesartan,DDInter1391,Paraldehyde,Moderate
DDInter1330,Olmesartan,DDInter1431,Perindopril,Major
DDInter1330,Olmesartan,DDInter1435,Pexidartinib,Moderate
DDInter1330,Olmesartan,DDInter1451,Phenylbutazone,Moderate
DDInter1330,Olmesartan,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter1330,Olmesartan,DDInter1495,Potassium acetate,Major
DDInter1330,Olmesartan,DDInter1241,Monopotassium phosphate,Major
DDInter1330,Olmesartan,DDInter1496,Potassium bicarbonate,Major
DDInter1330,Olmesartan,DDInter1497,Potassium chloride,Major
DDInter1330,Olmesartan,DDInter1498,Potassium citrate,Major
DDInter1330,Olmesartan,DDInter1499,Potassium gluconate,Major
DDInter1330,Olmesartan,DDInter1500,Potassium Iodide,Major
DDInter1516,Pregabalin,DDInter1330,Olmesartan,Moderate
DDInter1330,Olmesartan,DDInter1554,Quinapril,Major
DDInter1565,Ramipril,DDInter1330,Olmesartan,Major
DDInter1330,Olmesartan,DDInter1579,Remifentanil,Moderate
DDInter1330,Olmesartan,DDInter1580,Remimazolam,Moderate
